2.408	12.932	0.243	1.168
0.005	12.928	0.078	1.168
0.022	12.989	0.137	1.165
0.039	13.044	0.227	1.168
0.055	12.961	0.044	1.167
0.072	12.981	0.103	1.167
0.089	12.964	0.164	1.166
0.105	12.844	0.133	1.169
0.122	12.666	0.133	1.169
0.140	12.961	0.164	1.167
0.155	12.953	0.072	1.166
0.172	12.931	0.060	1.167
0.190	12.955	0.199	1.170
0.205	12.961	0.178	1.169
0.222	12.999	0.166	1.166
0.240	13.121	0.113	1.164
0.255	12.946	0.073	1.168
0.272	13.126	0.248	1.169
0.290	13.158	0.165	1.167
0.305	12.926	0.155	1.169
0.322	12.919	0.069	1.171
0.340	12.867	0.113	1.168
0.355	12.879	0.129	1.171
0.372	12.957	0.142	1.165
0.388	12.956	0.117	1.167
0.405	13.144	0.069	1.165
0.422	12.926	0.095	1.167
0.440	12.781	0.098	1.165
0.455	12.866	0.106	1.167
0.472	12.988	0.080	1.167
0.490	13.050	0.210	1.167
0.505	12.949	0.047	1.168
0.522	12.920	0.149	1.165
0.539	12.976	0.081	1.169
0.556	12.871	0.186	1.165
0.572	12.960	0.075	1.167
0.589	12.862	0.118	1.167
0.606	12.839	0.120	1.170
0.623	12.856	0.123	1.169
0.639	12.993	0.045	1.166
0.656	13.185	0.114	1.166
0.673	13.063	0.067	1.169
0.690	12.876	0.171	1.169
0.706	13.140	0.298	1.166
0.723	13.003	0.166	1.167
0.740	13.078	0.178	1.164
0.755	12.775	0.198	1.166
0.773	13.043	0.250	1.168
0.790	12.819	0.142	1.168
0.807	12.978	0.171	1.167
0.823	13.085	0.195	1.167
0.839	12.966	0.165	1.169
0.856	12.981	0.180	1.169
0.873	12.826	0.216	1.171
0.889	13.169	0.061	1.169
0.906	13.141	0.063	1.166
0.923	12.949	0.116	1.168
0.939	12.743	0.130	1.166
0.956	13.156	0.146	1.167
0.973	12.962	0.050	1.164
0.989	13.132	0.160	1.167
1.006	12.837	0.077	1.167
1.023	12.909	0.228	1.166
1.039	12.895	0.157	1.168
1.056	12.849	0.108	1.165
1.073	13.110	0.180	1.166
1.089	13.062	0.123	1.169
1.106	12.947	0.112	1.168
1.123	12.977	0.077	1.165
1.140	13.059	0.081	1.164
1.156	12.942	0.130	1.167
1.173	12.978	0.153	1.166
1.190	12.849	0.165	1.169
1.206	12.981	0.200	1.165
1.223	13.085	0.143	1.168
1.240	13.025	0.130	1.167
1.255	12.934	0.090	1.167
1.273	13.070	0.166	1.165
1.290	12.892	0.175	1.167
1.307	13.056	0.127	1.166
1.323	13.141	0.115	1.166
1.340	12.930	0.114	1.169
1.357	13.022	0.146	1.166
1.373	12.964	0.271	1.166
1.390	13.116	0.102	1.167
1.407	13.035	0.121	1.166
1.423	13.008	0.095	1.169
1.440	12.973	0.128	1.168
1.457	13.048	0.093	1.167
1.474	12.926	0.098	1.165
1.490	13.221	0.160	1.168
1.507	13.001	0.074	1.167
1.524	13.011	0.082	1.170
1.540	12.778	0.024	1.164
1.557	13.106	0.067	1.169
1.574	13.092	0.095	1.166
1.590	12.855	0.030	1.169
1.607	12.887	0.124	1.166
1.624	13.079	0.120	1.168
1.641	12.976	0.224	1.166
1.656	12.893	0.108	1.167
1.673	12.739	0.039	1.168
1.690	12.829	0.138	1.169
1.707	13.015	0.109	1.164
1.724	12.972	0.040	1.168
1.740	13.027	0.200	1.167
1.757	12.924	0.183	1.170
1.773	12.793	0.084	1.167
1.790	12.801	0.158	1.168
1.807	13.064	0.328	1.167
1.824	12.907	0.111	1.169
1.840	12.760	0.162	1.167
1.857	12.991	0.119	1.169
1.874	12.919	0.183	1.166
1.891	12.960	0.057	1.167
1.907	12.794	0.071	1.169
1.924	12.855	0.136	1.167
1.941	12.901	0.125	1.168
1.957	12.885	0.074	1.165
1.973	13.048	0.104	1.165
1.991	12.785	0.102	1.168
2.008	13.043	0.103	1.168
2.025	13.042	0.257	1.170
2.040	12.864	0.177	1.164
2.057	12.883	0.061	1.170
2.074	12.926	0.162	1.171
2.091	12.887	0.158	1.167
2.107	12.932	0.174	1.168
2.124	13.024	0.126	1.169
2.141	12.933	0.164	1.165
2.158	12.852	0.112	1.167
2.174	12.913	0.082	1.169
2.191	12.845	0.114	1.169
2.208	12.952	0.081	1.166
2.224	13.069	0.073	1.168
2.241	13.004	0.093	1.169
2.258	12.943	0.179	1.169
2.274	13.078	0.100	1.165
2.290	13.086	0.115	1.166
2.308	13.004	0.084	1.168
2.323	12.912	0.186	1.167
2.340	12.955	0.096	1.167
2.358	13.227	0.254	1.166
2.373	12.978	0.217	1.165
2.390	13.043	0.140	1.169
2.408	12.968	0.232	1.170
2.425	12.766	0.064	1.168
2.440	12.709	0.102	1.166
2.458	13.168	0.072	1.167
2.475	12.910	0.203	1.168
2.490	12.916	0.140	1.167
2.508	12.946	0.212	1.172
2.525	12.970	0.128	1.166
2.540	12.815	0.173	1.166
2.558	12.981	0.145	1.166
2.574	12.849	0.222	1.170
2.591	13.039	0.169	1.170
2.607	12.981	0.113	1.168
2.625	13.027	0.073	1.165
2.641	12.842	0.112	1.170
2.658	13.050	0.187	1.169
2.675	12.880	0.115	1.168
2.691	12.997	0.079	1.168
2.707	12.746	0.031	1.166
2.724	12.916	0.186	1.167
2.741	13.049	0.129	1.167
2.757	12.944	0.141	1.168
2.774	13.201	0.238	1.167
2.791	13.156	0.105	1.169
2.808	13.062	0.088	1.168
2.824	13.020	0.064	1.167
2.841	12.977	0.103	1.170
2.858	12.843	0.094	1.168
2.874	12.986	0.213	1.168
2.891	12.956	0.153	1.166
2.908	12.970	0.140	1.168
2.924	12.935	0.022	1.167
2.941	12.978	0.191	1.165
2.958	12.980	0.217	1.164
2.974	12.922	0.033	1.168
2.991	12.918	0.077	1.168
3.008	12.958	0.080	1.167
3.024	13.044	0.070	1.169
3.041	12.891	0.067	1.165
3.058	12.709	0.036	1.168
3.076	12.772	0.047	1.168
3.091	13.060	0.169	1.167
3.108	12.984	0.211	1.169
3.126	13.065	0.151	1.165
3.141	12.953	0.215	1.170
3.158	12.928	0.097	1.169
3.176	13.028	0.100	1.163
3.191	12.988	0.115	1.166
3.208	12.999	0.294	1.168
3.226	12.890	0.067	1.168
3.241	13.004	0.223	1.170
3.258	12.926	0.139	1.167
3.276	13.063	0.146	1.165
3.291	13.062	0.070	1.168
3.308	13.000	0.090	1.169
3.325	12.804	0.085	1.166
3.341	13.226	0.175	1.167
3.358	13.031	0.120	1.165
3.375	13.090	0.034	1.166
3.393	13.000	0.138	1.167
3.408	13.055	0.120	1.168
3.425	12.973	0.128	1.167
3.442	13.025	0.130	1.166
3.458	12.927	0.084	1.168
3.475	12.965	0.129	1.169
3.492	13.059	0.178	1.170
3.509	13.022	0.041	1.168
3.526	12.990	0.165	1.165
3.542	12.884	0.172	1.167
3.559	12.804	0.105	1.169
3.574	13.016	0.172	1.168
3.592	13.067	0.100	1.165
3.609	12.996	0.102	1.166
3.626	13.014	0.200	1.168
3.643	13.013	0.060	1.170
3.660	12.795	0.131	1.166
3.675	13.044	0.073	1.168
3.692	13.131	0.163	1.168
3.709	13.013	0.176	1.170
3.727	12.915	0.094	1.170
3.742	12.931	0.108	1.165
3.759	12.816	0.101	1.166
3.774	13.010	0.181	1.166
3.792	13.088	0.082	1.166
3.809	12.821	0.125	1.169
