7.897	17.300	0.170	1.171
0.008	17.153	0.122	1.173
0.026	17.114	0.080	1.171
0.042	17.354	0.091	1.169
0.059	17.645	0.052	1.170
0.076	17.188	0.171	1.170
0.093	17.289	0.061	1.171
0.110	17.113	0.185	1.171
0.125	17.019	0.096	1.171
0.143	17.178	0.173	1.170
0.160	17.250	0.043	1.171
0.175	17.288	0.075	1.169
0.193	17.249	0.066	1.171
0.208	17.385	0.064	1.170
0.225	17.396	0.125	1.173
0.243	17.332	0.102	1.169
0.260	17.116	0.055	1.170
0.275	17.176	0.073	1.171
0.292	17.218	0.164	1.171
0.309	17.312	0.113	1.169
0.326	16.866	0.127	1.173
0.342	17.139	0.116	1.170
0.359	17.323	0.111	1.171
0.376	17.198	0.305	1.170
0.392	17.154	0.096	1.172
0.409	17.219	0.057	1.173
0.426	17.180	0.174	1.172
0.442	17.177	0.195	1.171
0.459	17.224	0.171	1.170
0.476	17.119	0.128	1.170
0.493	17.033	0.124	1.169
0.509	16.970	0.104	1.174
0.526	17.098	0.127	1.169
0.543	17.112	0.137	1.170
0.559	17.050	0.077	1.170
0.576	16.936	0.071	1.171
0.593	17.074	0.134	1.169
0.609	16.939	0.221	1.172
0.626	16.921	0.176	1.168
0.643	16.601	0.132	1.170
0.659	17.046	0.160	1.172
0.676	16.929	0.037	1.172
0.693	16.945	0.063	1.169
0.710	17.042	0.087	1.169
0.726	17.180	0.167	1.172
0.743	16.978	0.112	1.171
0.760	16.865	0.137	1.171
0.777	17.070	0.168	1.171
0.793	17.178	0.118	1.166
0.810	16.893	0.072	1.168
0.827	17.246	0.064	1.171
0.843	17.096	0.180	1.171
0.860	17.022	0.194	1.169
0.877	17.018	0.152	1.170
0.893	17.209	0.102	1.171
0.910	17.024	0.184	1.172
0.927	16.992	0.202	1.171
0.943	17.000	0.174	1.171
0.960	17.028	0.112	1.170
0.977	16.948	0.124	1.169
0.993	17.026	0.118	1.170
1.010	17.076	0.180	1.168
1.027	17.309	0.040	1.170
1.043	17.181	0.039	1.172
1.060	17.067	0.115	1.171
1.077	17.086	0.097	1.171
1.093	17.188	0.075	1.171
1.110	17.057	0.061	1.171
1.127	17.164	0.111	1.171
1.144	16.947	0.092	1.171
1.160	16.989	0.069	1.172
1.177	17.214	0.085	1.171
1.193	17.269	0.148	1.172
1.210	17.082	0.190	1.170
1.227	16.895	0.130	1.172
1.243	17.024	0.146	1.170
1.260	16.953	0.125	1.173
1.277	16.941	0.255	1.171
1.293	16.908	0.118	1.171
