1.490	5.464	0.065	1.175
1.507	5.586	0.172	1.171
1.525	5.461	0.123	1.174
1.540	5.461	0.156	1.173
1.557	5.299	0.190	1.173
1.575	5.549	0.235	1.173
1.591	5.468	0.201	1.171
1.608	5.540	0.141	1.172
1.624	5.520	0.364	1.171
1.641	5.435	0.196	1.175
1.658	5.493	0.077	1.172
1.674	5.672	0.171	1.173
1.691	5.488	0.252	1.172
1.708	5.493	0.283	1.173
1.724	5.524	0.167	1.173
1.741	5.371	0.225	1.172
1.758	5.350	0.061	1.170
1.774	5.466	0.161	1.172
1.791	5.235	0.146	1.175
1.808	5.552	0.137	1.172
1.824	5.530	0.143	1.173
1.841	5.484	0.128	1.174
1.858	5.359	0.086	1.173
1.876	5.508	0.189	1.174
1.891	5.521	0.177	1.174
1.908	5.289	0.148	1.171
1.925	5.314	0.285	1.173
1.942	5.361	0.069	1.174
1.958	5.432	0.247	1.173
1.975	5.446	0.216	1.175
1.992	5.548	0.134	1.174
2.008	5.567	0.236	1.171
2.025	5.397	0.196	1.171
2.042	5.532	0.127	1.170
2.057	5.537	0.170	1.173
2.075	5.578	0.063	1.172
2.092	5.396	0.169	1.171
2.108	5.399	0.238	1.174
2.124	5.408	0.121	1.172
2.142	5.326	0.151	1.173
2.158	5.487	0.134	1.173
2.174	5.472	0.061	1.172
2.191	5.311	0.160	1.172
2.208	5.530	0.197	1.174
2.226	5.612	0.266	1.175
2.241	5.556	0.192	1.174
2.258	5.338	0.225	1.172
2.275	5.309	0.295	1.174
2.291	5.426	0.158	1.173
2.308	5.388	0.188	1.173
2.325	5.391	0.131	1.172
2.343	5.436	0.188	1.173
2.358	5.370	0.142	1.174
2.375	5.325	0.219	1.172
2.392	5.429	0.237	1.171
2.409	5.330	0.095	1.170
2.425	5.632	0.334	1.171
2.441	5.493	0.157	1.175
2.459	5.482	0.148	1.173
2.476	5.441	0.079	1.172
2.492	5.364	0.101	1.171
2.509	5.477	0.210	1.173
2.526	5.548	0.310	1.174
2.542	5.471	0.200	1.173
2.559	5.566	0.113	1.174
2.576	5.403	0.208	1.171
2.592	5.419	0.121	1.172
2.609	5.527	0.182	1.175
2.626	5.381	0.225	1.173
2.642	5.513	0.102	1.172
2.659	5.540	0.219	1.172
2.674	5.529	0.130	1.173
2.692	5.499	0.226	1.173
2.709	5.417	0.154	1.175
2.724	5.566	0.048	1.174
2.741	5.398	0.155	1.170
2.759	5.483	0.217	1.172
2.776	5.522	0.129	1.173
2.791	5.616	0.174	1.173
2.809	5.468	0.139	1.173
2.826	5.446	0.211	1.172
2.841	5.408	0.201	1.172
2.859	5.514	0.181	1.172
2.876	5.459	0.116	1.174
2.891	5.361	0.183	1.172
2.909	5.607	0.143	1.174
2.926	5.553	0.213	1.172
2.941	5.442	0.060	1.172
2.959	5.344	0.202	1.174
2.976	5.429	0.091	1.174
2.991	5.428	0.159	1.172
3.009	5.472	0.218	1.173
3.026	5.442	0.293	1.174
3.043	5.377	0.287	1.174
3.059	5.471	0.199	1.176
3.075	5.489	0.114	1.172
3.093	5.501	0.127	1.174
3.108	5.573	0.121	1.176
3.125	5.452	0.149	1.176
3.142	5.498	0.162	1.173
3.159	5.494	0.140	1.172
3.176	5.489	0.162	1.172
3.192	5.499	0.134	1.174
3.209	5.567	0.079	1.175
3.226	5.688	0.088	1.173
3.242	5.352	0.240	1.174
3.259	5.398	0.178	1.175
3.276	5.521	0.232	1.174
3.292	5.426	0.203	1.174
3.309	5.284	0.157	1.172
3.326	5.585	0.167	1.173
3.342	5.474	0.210	1.176
3.359	5.505	0.269	1.175
3.376	5.261	0.176	1.177
3.393	5.338	0.185	1.175
3.408	5.250	0.114	1.174
3.426	5.542	0.206	1.173
3.443	5.547	0.227	1.173
3.460	5.506	0.066	1.172
3.476	5.333	0.174	1.171
3.493	5.287	0.090	1.174
3.510	5.328	0.097	1.175
3.526	5.400	0.140	1.174
3.543	5.351	0.104	1.172
3.558	5.333	0.133	1.170
3.576	5.360	0.208	1.171
3.593	5.348	0.136	1.174
3.608	5.482	0.197	1.175
3.626	5.408	0.083	1.175
3.643	5.569	0.080	1.171
3.660	5.467	0.316	1.172
3.676	5.482	0.272	1.175
3.693	5.440	0.206	1.173
3.710	5.475	0.235	1.174
3.727	5.517	0.135	1.172
3.743	5.454	0.169	1.173
3.760	5.523	0.179	1.176
3.776	5.350	0.170	1.175
3.793	5.327	0.142	1.175
3.810	5.315	0.154	1.175
3.826	5.463	0.169	1.172
3.843	5.478	0.114	1.174
3.860	5.505	0.217	1.174
3.876	5.404	0.212	1.173
3.893	5.525	0.142	1.174
3.910	5.499	0.116	1.171
3.926	5.504	0.169	1.173
3.943	5.321	0.171	1.173
3.960	5.454	0.149	1.173
3.976	5.395	0.095	1.172
3.993	5.467	0.093	1.174
4.010	5.357	0.203	1.173
4.026	5.501	0.104	1.172
4.043	5.514	0.047	1.174
4.060	5.473	0.101	1.175
4.076	5.254	0.096	1.173
4.093	5.383	0.205	1.177
4.110	5.406	0.169	1.173
4.126	5.322	0.033	1.172
4.143	5.366	0.182	1.173
4.160	5.445	0.224	1.174
4.178	5.221	0.088	1.173
4.193	5.349	0.168	1.173
4.210	5.420	0.059	1.171
4.227	5.349	0.114	1.175
4.243	5.217	0.078	1.175
4.260	5.581	0.376	1.175
4.277	5.786	0.174	1.172
4.293	5.224	0.116	1.172
4.310	5.361	0.076	1.175
4.327	5.232	0.105	1.172
4.343	5.246	0.114	1.174
4.360	5.466	0.086	1.172
4.377	5.316	0.067	1.170
4.393	5.354	0.166	1.174
4.410	5.504	0.112	1.172
4.427	5.520	0.142	1.171
4.443	5.327	0.050	1.173
4.460	5.502	0.175	1.172
4.477	5.450	0.170	1.171
4.493	5.533	0.175	1.173
4.510	5.386	0.082	1.176
4.527	5.387	0.124	1.173
4.543	5.519	0.108	1.172
4.560	5.663	0.128	1.171
4.577	5.633	0.180	1.172
4.595	5.524	0.155	1.173
4.610	5.446	0.179	1.174
4.627	5.436	0.073	1.173
4.643	5.736	0.188	1.175
4.660	5.470	0.237	1.173
4.677	5.575	0.184	1.173
4.693	5.307	0.058	1.173
4.710	5.397	0.054	1.175
4.727	5.379	0.229	1.173
4.745	5.566	0.325	1.170
4.760	5.311	0.180	1.175
4.778	5.388	0.221	1.171
4.793	5.386	0.222	1.173
4.810	5.503	0.223	1.173
4.828	5.371	0.172	1.173
4.843	5.537	0.092	1.173
4.860	5.527	0.188	1.171
4.878	5.354	0.216	1.171
4.893	5.378	0.344	1.175
4.910	5.507	0.097	1.174
4.928	5.489	0.137	1.174
4.945	5.312	0.088	1.174
4.960	5.422	0.080	1.172
4.978	5.434	0.179	1.176
4.995	5.386	0.156	1.174
5.010	5.365	0.074	1.171
5.028	5.217	0.105	1.174
5.045	5.356	0.230	1.174
5.060	5.523	0.118	1.173
5.078	5.538	0.132	1.173
5.095	5.455	0.109	1.172
5.111	5.481	0.101	1.171
5.128	5.387	0.100	1.173
5.145	5.448	0.204	1.173
5.161	5.568	0.106	1.173
5.178	5.260	0.151	1.176
5.195	5.230	0.105	1.169
5.210	5.459	0.185	1.173
5.228	5.345	0.134	1.173
5.245	5.450	0.229	1.172
5.261	5.393	0.037	1.174
5.278	5.446	0.087	1.173
5.295	5.372	0.059	1.168
5.311	5.489	0.206	1.175
5.328	5.333	0.133	1.172
5.345	5.466	0.094	1.174
5.361	5.398	0.087	1.174
5.378	5.480	0.162	1.173
5.395	5.383	0.078	1.173
5.410	5.616	0.226	1.173
5.428	5.439	0.136	1.174
5.445	5.495	0.247	1.174
5.460	5.363	0.043	1.175
5.478	5.514	0.222	1.173
5.495	5.380	0.179	1.176
5.510	5.449	0.135	1.173
5.528	5.477	0.102	1.171
5.545	5.492	0.128	1.174
5.560	5.646	0.214	1.174
5.578	5.547	0.277	1.174
5.595	5.395	0.188	1.172
5.610	5.332	0.170	1.172
5.628	5.304	0.136	1.175
5.645	5.364	0.299	1.174
5.660	5.485	0.140	1.173
5.678	5.258	0.101	1.174
5.695	5.351	0.069	1.175
5.712	5.282	0.141	1.173
5.728	5.437	0.138	1.172
5.745	5.423	0.121	1.176
5.762	5.276	0.147	1.173
5.778	5.459	0.050	1.170
5.795	5.422	0.168	1.173
5.812	5.482	0.166	1.171
5.828	5.282	0.203	1.173
5.845	5.550	0.137	1.174
5.862	5.426	0.300	1.172
5.878	5.438	0.193	1.175
5.895	5.446	0.167	1.170
5.912	5.589	0.156	1.175
5.928	5.290	0.153	1.173
5.945	5.209	0.135	1.174
5.962	5.469	0.145	1.174
5.978	5.480	0.093	1.175
5.995	5.401	0.143	1.175
6.012	5.370	0.103	1.173
6.028	5.416	0.102	1.171
6.045	5.508	0.188	1.173
6.062	5.388	0.094	1.173
6.077	5.495	0.152	1.174
6.095	5.451	0.255	1.170
6.112	5.383	0.086	1.171
6.128	5.490	0.193	1.172
6.145	5.400	0.183	1.173
6.162	5.441	0.169	1.175
